location,id_str,date,preprocessed_text,predicted_emotion,anger,fear,joy,sadness
de,"tag:search.twitter.com,2005:1658643003165089792",5/17/2023,"RT @sapi_ve: 📌#Noticia| @MinComNacional  y entes adscritos compartieron visión de desarrollo en Gran Feria Empresarial de Afiliación

Más i…",joy,0.026473533362150192,0.000393253838410601,0.9810339212417603,0.0002642225008457899
de,"tag:search.twitter.com,2005:1658659676345749506",5/17/2023,"Toda persona que expresa su deseo de morir esta diciendo que vive una situación peor que la muerte, por lo que la p… https://t.co/lq0UrJ53gi",sadness,0.5310863256454468,0.0035594094078987837,0.0038841739296913147,0.9917682409286499
de,"tag:search.twitter.com,2005:1658650123390296064",5/17/2023,"RT @Cjose111: Para terminar la noche ! La @pcmperu le gusta vivir en la anarquía , la amoralidad , la ignominia envía a su ministro del
Int…",anger,0.9866974949836731,0.00037266770959831774,0.003677942557260394,0.00040448459913022816
de,"tag:search.twitter.com,2005:1658638670872690692",5/17/2023,RT @EjrcitoOrienta1: La política de hostilidad del  gobierno de Donald Trump contra Cuba registró 243 medidas y acciones sin  precedentes.…,anger,0.8751015663146973,0.0005548258777707815,0.005439806263893843,0.4366893470287323
de,"tag:search.twitter.com,2005:1658665859592732673",5/17/2023,"RT @SabrinaDiesel4: Chicos se cierra una puerta y se abre el universo, es clave. Cierren todas esas puertas de mierda",anger,0.9970628619194031,0.000588865194004029,0.003066806122660637,0.0006372210336849093
de,"tag:search.twitter.com,2005:1658684668537913344",5/17/2023,"La cuna de Judas, el instrumento de tortura más agonizante de la historia https://t.co/TFW9G0jgNy",sadness,0.07967767864465714,0.00032616700627841055,0.001655668020248413,0.9921531081199646
de,"tag:search.twitter.com,2005:1658677187136856064",5/17/2023,"RT @SantaMartaDTCH: #ElCambioEnFotos de la transformación de la malla vial en Santa Marta. 🙌🏻

En el 2022 mejoramos la movilidad y aumentam…",others,0.012449360452592373,0.00038794660940766335,0.6946395635604858,0.01976054348051548
de,"tag:search.twitter.com,2005:1658673663523147777",5/17/2023,"A Lenin Moreno le dijeron traidor por no continuar con la dictadura de Correa

A Nicolas Maduro ahora le dicen dict… https://t.co/i4DNsRL9hA",anger,0.998314619064331,0.0011441921815276146,0.010469461791217327,0.0005851478199474514
de,"tag:search.twitter.com,2005:1658635906818150400",5/17/2023,RT @qmallei: nada como los temas de Silvestre el gordo https://t.co/7A2QtXQ7QV,others,0.7245912551879883,0.0005241382750682533,0.10292374342679977,0.00043201286462135613
de,"tag:search.twitter.com,2005:1658674964587851776",5/17/2023,RT @ByViral24: 🇨🇴ATENCIÓN. Gobierno de España Negó la solicitud del presidente @petrogustavo de sacar a la Narcoguerrilla del ELN de la lis…,others,0.02231612429022789,0.0006315163336694241,0.01270329300314188,0.23155070841312408
de,"tag:search.twitter.com,2005:1658669480967299072",5/17/2023,"RT @24HorasTVN: 🔴 #Nacional 

Emiten Alerta Temprana Preventiva por tormentas eléctricas para diez comunas de la región Metropolitana

Más…",others,0.024157987907528877,0.0005564255407080054,0.2699183523654938,0.5904562473297119
de,"tag:search.twitter.com,2005:1658649127234965504",5/17/2023,"RT @la_grenitas: @KeikoFujimori @lopezobrador_ Aquí te hablan @lopezobrador_ , que ya dejes de andar de metiche en asuntos que no te corres…",anger,0.996037483215332,0.00031060550827533007,0.0016128587303683162,0.0002484282595105469
de,"tag:search.twitter.com,2005:1658647819031289857",5/17/2023,@MOinternationa @IvonneMilenaGo @petrogustavo Lo peor de los “petristes” es su bajo nivel académico e intelectual:… https://t.co/onqZ90vCHT,anger,0.9677245616912842,0.0006281437235884368,0.0008949749753810465,0.14772938191890717
de,"tag:search.twitter.com,2005:1658643555521376256",5/17/2023,@andreagalezz @Soficherry07 Follate a la farola feminazi que asquito dais de seguro la mayoría de estas son las que… https://t.co/fpH9MTbiEX,others,0.3845709264278412,0.000504116527736187,0.01211002841591835,0.00028034966089762747
de,"tag:search.twitter.com,2005:1658642207488843776",5/17/2023,"Lo es. Yo estoy hablando contigo sobre tú hermana, no sobre ella y su estúpida idea de atacar a mi hijo.",anger,0.8515447378158569,0.13164521753787994,0.013946146704256535,0.07315541058778763
de,"tag:search.twitter.com,2005:1658625046070321153",5/17/2023,RT @soy_yo_503: Ayer en la tarde pase nuevamente por la delegación San jacinto pude ver la acera despejadas pensé que la voz de los vecinos…,others,0.00414815591648221,0.0003758749517146498,0.00888571422547102,0.008846656419336796
de,"tag:search.twitter.com,2005:1658645125482807297",5/17/2023,0pinando el comunista transnochado Ochoa al servicio de la maldición roja. https://t.co/YhjE1Mvv3S,anger,0.9850066304206848,0.0002952063805423677,0.12244847416877747,0.7814837694168091
de,"tag:search.twitter.com,2005:1658653696522059776",5/17/2023,Si se nos da lo del ticket tamos todos de fiesta 🥳,anger,0.9926947355270386,0.00032361288322135806,0.0014066442381590605,0.0005422374233603477
de,"tag:search.twitter.com,2005:1658672839350710274",5/17/2023,RT @alexismoncayo: La Presidenta del lassismo.,sadness,0.0022988400887697935,0.0009722701506689191,0.8806348443031311,0.9373874664306641
de,"tag:search.twitter.com,2005:1658637699463495681",5/17/2023,RT @ramiroaguilart: Mi opinión sobre la defensa de @LassoGuillermo : 1. Hoy se notó su precariedad intelectual. 2. Hoy demostró que no está…,sadness,0.12123594433069229,0.0004892224678769708,0.003913650754839182,0.9926224946975708
de,"tag:search.twitter.com,2005:1658627939318083592",5/17/2023,"@gamalloco @Slimeman1903 @panatun3 Pensamos igual jaja, bueno, no esta de sobra decir que consegui a un nuevo amigo",joy,0.08219438791275024,0.0002717887400649488,0.9983460903167725,0.00017088791355490685
de,"tag:search.twitter.com,2005:1658649145278705666",5/17/2023,Los días de descanso se paran pero es eso a quedar ahí tirado en la calle todo sin valor y sin poder mover las piernas.,anger,0.9609854221343994,0.000434876827057451,0.0010254972148686647,0.0030044084414839745
de,"tag:search.twitter.com,2005:1658677457669718018",5/17/2023,RT @AXZO03: Atleta desmiente a AMLO sobre el apoyo del gobierno a Selección de Natación Artística: “Carlos Slim y Arturo Elías Ayub pagaron…,others,0.7976382374763489,0.00027110136579722166,0.39838236570358276,0.07360020279884338
de,"tag:search.twitter.com,2005:1658666669496049664",5/17/2023,"RT @bangsflyy: — Transmisiónes y Links para el D 10 del concierto ""SUGA | AGUST D TOUR"" en el Oakland Arena.

• Se irán agregando más confo…",joy,0.0061567691154778,0.0004192876222077757,0.8774769902229309,0.3458007574081421
de,"tag:search.twitter.com,2005:1658639470717988865",5/17/2023,"@zondanemesis @neopaulista 2-por aburrimiento, sentimientos de soledad y abandono o incluso afectado por conflictos… https://t.co/Rsa2c4ziLp",anger,0.960793673992157,0.0004355267737992108,0.004748939536511898,0.3879450261592865
de,"tag:search.twitter.com,2005:1658673374934056961",5/17/2023,RT @FALGBT: Gustavo Vera votó en contra de todas las iniciativas relacionadas a la diversidad durante sus 4 años como Legislador. Todas. Ho…,others,0.6581288576126099,0.00041151995537802577,0.05765340104699135,0.022606588900089264
de,"tag:search.twitter.com,2005:1658660358351904768",5/17/2023,"RT @Andrea_PaizP: Favor contestar objetivamente esta encuesta, en pro de una democracia sana y fortalecida esta Ud de acuerdo con que se le…",joy,0.356988787651062,0.00036872143391519785,0.9184794425964355,0.012647449038922787
de,"tag:search.twitter.com,2005:1658631928524808192",5/17/2023,"RT @porlavida2014: Grave tragedia social de nuestra época: Que el #aborto pase de ser un delito a un derecho. 
#SiAlaVida https://t.co/OGAP…",sadness,0.010262667201459408,0.0006284542032517493,0.003857719711959362,0.9925493001937866
de,"tag:search.twitter.com,2005:1658629137622261760",5/17/2023,RT @freenbecunivers: dejen de decir que  freen y becky ganaron 7 premios porque ya sabemos que freen y becky ganaron 7 premios asi que no h…,anger,0.9974778294563293,0.00037057444569654763,0.13379117846488953,0.0009461422450840473
de,"tag:search.twitter.com,2005:1658684169411756033",5/17/2023,"RT @RafaMerCo: Perdonen la ignorancia, pero ¿por qué no hay una ley que despoje de su calidad de asambleísta a quienes llegaron patrocinado…",anger,0.96340411901474,0.00031854939879849553,0.006174765527248383,0.0009664886747486889
de,"tag:search.twitter.com,2005:1658672136775499776",5/17/2023,RT @ss0ni444: el alimento del alma es la musica,joy,0.0014086965238675475,0.00033214385621249676,0.8880868554115295,0.32143229246139526
de,"tag:search.twitter.com,2005:1658686469974761473",5/17/2023,"RT @exantecl: ""Se trata de propuestas y objetivos demasiado ambiciosos para un gobierno de minoría social y política que además perdió el q…",anger,0.9799757599830627,0.0009866622276604176,0.0025374176912009716,0.010404105298221111
de,"tag:search.twitter.com,2005:1658645272702976001",5/17/2023,"RT @bangsflyy: — [📷] Abro hilo de fotos y videos del Soundcheck para el D 10 del Concierto de ""SUGA | AGUST D TOUR"" en el Oakland Arena ↓…",others,0.0025990151334553957,0.007554348558187485,0.16772188246250153,0.6000927686691284
de,"tag:search.twitter.com,2005:1658679608089235456",5/17/2023,"RT @estoescambio: #MJDAlDía 🎧 | Todo lo que ha dicho Salvatore Mancuso en la JEP, ya lo había contado en la Ley de Justicia y Paz. La pregu…",others,0.006550609599798918,0.000724915589671582,0.8312689661979675,0.0007934735622256994
de,"tag:search.twitter.com,2005:1658689267173068801",5/17/2023,Vos si que me queres ver la cara de pendeja,anger,0.9984835982322693,0.002286631381139159,0.0014726296067237854,0.0011417870409786701
de,"tag:search.twitter.com,2005:1658653645766893569",5/17/2023,"RT @ilvguardis: saben que es lo peor QUE LO FESTEJAN Y DEFIENDEN piensen un pocooo por favor, ya es una cuestión de privacidad y seguridad…",anger,0.9972053170204163,0.010225874371826649,0.0026354538276791573,0.0004682988510467112
de,"tag:search.twitter.com,2005:1658647654232907777",5/17/2023,"Ya el prófugo @mashirafael está cerca del país, en Venezuela o México..
Está esperando el final del juicio que será… https://t.co/inJ0jTZcdV",others,0.47078028321266174,0.0006948137888684869,0.001593386405147612,0.020957205444574356
de,"tag:search.twitter.com,2005:1658635950841372672",5/17/2023,"RT @latinus_us: Aeropuerto de Oaxaca suspende operaciones por bloqueos de maestros de la CNTE a sus accesos principales.
#Latinus #Informac…",others,0.09174825996160507,0.0005848315777257085,0.45588356256484985,0.0040523456409573555
de,"tag:search.twitter.com,2005:1658638830256238593",5/17/2023,Cuanto falta para que se termine esta semana de mierda,anger,0.9982252717018127,0.002481992356479168,0.001878443406894803,0.0006945271161384881
de,"tag:search.twitter.com,2005:1658644029481926656",5/17/2023,Gobiernos de Tamaulipas y Texas firman Memorándum de Cooperación https://t.co/EaXOQfbG80,joy,0.011698312126100063,0.00038873928133398294,0.9845615029335022,0.0007079951465129852
de,"tag:search.twitter.com,2005:1658675118099296257",5/17/2023,@MatiasGiecoo @Peralta_Pepon Dos revencaso por el lomo le va a pedir al cielo  que deje de poner pavadas .,anger,0.9939310550689697,0.00021635212760884315,0.001448741415515542,0.00018593105778563768
de,"tag:search.twitter.com,2005:1658633014400647172",5/17/2023,RT @NoMolesteProgr: Monasterio: “la izquierda caviar de la agenda 2030 pide libertad pero nunca para el ciudadano” https://t.co/HZxiMPz23C,anger,0.8895416259765625,0.0003531918628141284,0.1096113994717598,0.09253525733947754
de,"tag:search.twitter.com,2005:1658643651189170177",5/17/2023,Noches por que buenas las canciones de knak https://t.co/ZfQDGYmbUm,joy,0.002982015023007989,0.00033917761174961925,0.9967983365058899,0.0001597682130523026
de,"tag:search.twitter.com,2005:1658680559378235394",5/17/2023,RT @cuddlesjss: Alguien se acordaba de este abrazo entre los  #Pepison 😭😭💕💕 lo ame (fue en marzo 24)  😍 https://t.co/a5PanGTyxX,joy,0.004567581694573164,0.0006778968381695449,0.9971662163734436,0.0033968931529670954
de,"tag:search.twitter.com,2005:1658640314171641856",5/17/2023,Inicia ✨jupiter en Tauro ✨ amonos recio de aquí a Mayo del 2024,joy,0.0047678654082119465,0.00024018190742935985,0.9763338565826416,0.09782139211893082
de,"tag:search.twitter.com,2005:1658640752480514052",5/17/2023,"Ahhagg i feel so dreamy voy habalrle de algo 
No se de ke.tho",others,0.03709840774536133,0.00032598734833300114,0.005410701502114534,0.004368801135569811
de,"tag:search.twitter.com,2005:1658630691607703552",5/17/2023,RT @NBALAKERSBLOG: Popovich volviendo del hogar de retiro. https://t.co/wswTjq8HPd,joy,0.6247541904449463,0.00022290188644547015,0.9287617802619934,0.797541081905365
de,"tag:search.twitter.com,2005:1658679849278382082",5/17/2023,"@elReneJimenez La enfermedad mental es que los Pedófilos, Asesinos, Secuestradores, Torturadores de las FARC estén… https://t.co/JbxrtH0nJ1",anger,0.9895337224006653,0.007399178575724363,0.0019704997539520264,0.4317936897277832
de,"tag:search.twitter.com,2005:1658677252161150976",5/17/2023,RT @apobangpo_713: [INFO] • En la playa de Haeundae en la ciudad portuaria Sur Oriental de Busan se está creando una pieza de arte de arena…,joy,0.001060103066265583,0.0005159040447324514,0.9900004267692566,0.02334584668278694
de,"tag:search.twitter.com,2005:1658638469525037060",5/17/2023,"Pongamos fin al estigma, la discriminación y la penalización de las relaciones del mismo sexo.

El Día contra la Ho… https://t.co/ob6aa8a7Qu",anger,0.9638906121253967,0.0024964334443211555,0.01460354682058096,0.009356760419905186
de,"tag:search.twitter.com,2005:1658640529758773251",5/17/2023,@Robinso178 @DarkSecretCol ❤️❤️❤️que diosa de mujer que belleza,sadness,0.0012050701770931482,0.00025004270719364285,0.6117838621139526,0.8989734649658203
de,"tag:search.twitter.com,2005:1658652962930200576",5/17/2023,Cómo que ya me mamé dos años de carreraaaaaaa😭,anger,0.9979643821716309,0.0010968612041324377,0.0010179057717323303,0.00033985116169787943
de,"tag:search.twitter.com,2005:1658654209909112834",5/17/2023,"RT @Ya58mandu: @leosarro Estamos viendo el producto de 15 años del deterioro de la enseñanza. No piensan, no razonan y siguen el ruido. Pob…",anger,0.9980676770210266,0.00040291386540047824,0.0019458354217931628,0.032745275646448135
de,"tag:search.twitter.com,2005:1658631064477134851",5/17/2023,"@Jmtejadav @Blassanchezpena Que negocio ni negocio, hay gente que por x o y ya no está en condiciones de administra… https://t.co/tie2NOzGoI",anger,0.9941542744636536,0.0008689906098879874,0.000919498095754534,0.0002990521606989205
de,"tag:search.twitter.com,2005:1658641936977362944",5/17/2023,"rápidamente física y psicológicamente en un buen ambiente"" 

Así mismo, el CEO de Firefighting Family Hope Sharing… https://t.co/Vs1siI5YtF",others,0.0685083195567131,0.0005691053229384124,0.3847063481807709,0.0018756372155621648
de,"tag:search.twitter.com,2005:1658668047329112064",5/17/2023,"RT @DannaQuezadaa: yo creo q el antojo de un sushi jamás desaparece, nomás unos días son más calmados q otros",others,0.7179298400878906,0.0004130146116949618,0.37162643671035767,0.002449988154694438
de,"tag:search.twitter.com,2005:1658666326427066368",5/17/2023,"Literalmente el teaser trailer es cine, imagínate la película completamente una obra de arte con cariño de parte de… https://t.co/qP5p66paDb",others,0.13400648534297943,0.00047117305803112686,0.08331431448459625,0.06431549042463303
de,"tag:search.twitter.com,2005:1658685413035507717",5/17/2023,RT @megusta_do: ¡Celebra el Día de las Madres de manera especial! Obtén una ta: Impuestos incluidos. No acumulable con otras promociones. O…,sadness,0.052140939980745316,0.000207049903110601,0.6813132166862488,0.895494282245636
de,"tag:search.twitter.com,2005:1658672782706655233",5/17/2023,"RT @drantonioquispe: ""Y un día como hoy MURIÓ NUESTRA JOVEN DEMOCRACIA en el Perú""

HOY los esbirros de las organizaciones criminales que g…",others,0.09333513677120209,0.0006302191177383065,0.004307810217142105,0.0019712229259312153
de,"tag:search.twitter.com,2005:1658651433695170564",5/17/2023,"RT @bangsflyy: — [📷] Abro hilo de fotos y videos del Soundcheck para el D 10 del Concierto de ""SUGA | AGUST D TOUR"" en el Oakland Arena ↓…",others,0.0025990151334553957,0.007554348558187485,0.16772188246250153,0.6000927686691284
de,"tag:search.twitter.com,2005:1658635807383584769",5/17/2023,"@DiscussingFilm Es lo mejor, la última peli de Terminator que salió estuvo culera",others,0.4741978943347931,0.001273837871849537,0.29387643933296204,0.00029196235118433833
de,"tag:search.twitter.com,2005:1658667764238696449",5/17/2023,RT @hij4devenus: me compré un test de embarazo porque no me bajaba pero llegué al baño y JUSTO me bajó así que fui de vuelta a la farmacia…,others,0.45022594928741455,0.0011382419615983963,0.01386350579559803,0.6494935750961304
de,"tag:search.twitter.com,2005:1658642563178348546",5/17/2023,"RT @jphernandezcol: 🔴 ¿DEMOCRATIZAR LOS MEDIOS? 🚨⚠️ 

Los señalamientos de @petrogustavo hacia la prensa y la @FLIP_org no se han quedado s…",others,0.47528234124183655,0.00030635492294095457,0.2768435776233673,0.6947214603424072
de,"tag:search.twitter.com,2005:1658657836296183808",5/17/2023,"RT @guilbert_ga: 6 años 2 meses para Roxana por matar a su violador además de una indemnización de 280 mil pesos,  así la ""JUSTICIA"" en Méx…",others,0.8422185778617859,0.0007280972204171121,0.015222381800413132,0.002920683939009905
de,"tag:search.twitter.com,2005:1658631691970158593",5/17/2023,@bvo4wY0SblBuO50 Estoy emocionado de poder conocerle en esta vida,joy,0.0018916622502729297,0.0012218556366860867,0.9981732368469238,0.00018820201512426138
de,"tag:search.twitter.com,2005:1658675708221091840",5/17/2023,"@NicoIdiarte @SAULFERLOP @leandromo Oh sí, ¡absolutamente! Llegar a 4to lugar es como ganar el premio de ""Mejor Int… https://t.co/kBHsAq1auG",joy,0.01106279157102108,0.0002693322312552482,0.9833483099937439,0.0005336651229299605
de,"tag:search.twitter.com,2005:1658639132644585477",5/17/2023,RT @ELTIEMPO: Los graves riesgos que implica incentivar las llamadas guardias. 'Se puede estar gestando otros monstruos de mil cabezas como…,anger,0.8840831518173218,0.0022273296490311623,0.004422699101269245,0.009103775955736637
de,"tag:search.twitter.com,2005:1658667717241479168",5/17/2023,"El buzón de DM de Samir es exclusivo, anoten ese tip.",anger,0.9947169423103333,0.0006045547197572887,0.5218797922134399,0.0037497361190617085
de,"tag:search.twitter.com,2005:1658664286300909570",5/17/2023,"RT @MedioAmbienteSV: En breve, nuestro Ministro, @lopezfernando, participa en la entrevista de @NoticieroSLV, para informar a la población…",joy,0.018224649131298065,0.0005394336185418069,0.9941973686218262,0.0008527933387085795
de,"tag:search.twitter.com,2005:1658631380744523781",5/17/2023,"RT @Mippcivzla: 🚨 Aviso Meteorológico Nro. 2  Núcleos convectivos de rápida evolución; originan lluvias o chubascos, algunos con descargas…",others,0.7034652233123779,0.0003363596915733069,0.007522654719650745,0.11396387964487076
de,"tag:search.twitter.com,2005:1658648322364817408",5/17/2023,"En un ciclo de expansión bajista, los retrocesos en realidad son puntos de continuación de la tendencia. 

De hecho… https://t.co/sYEPpbxjP7",sadness,0.5634805560112,0.0008039564127102494,0.07416786253452301,0.9581707715988159
de,"tag:search.twitter.com,2005:1658659332404269056",5/17/2023,"RT @LaSalitadelSin: Sea cual sea la protesta ciudadana, ES UN DERECHO de la ciudadanía de un país. ¡ESTAMOS HASTA EL CARAJO! https://t.co/1…",anger,0.9980411529541016,0.0006102060433477163,0.0010802200995385647,0.0017251840326935053
de,"tag:search.twitter.com,2005:1658683737817612288",5/17/2023,RT @mewxgupie: ¡AMOOOOO cuando Gael defiende a Leona!! 😍❤️ planea dejarle todas las cuentas de la familia Torrenegro para que ella pueda at…,joy,0.003041661810129881,0.0004224559525027871,0.9554305076599121,0.005178867373615503
de,"tag:search.twitter.com,2005:1658651569603203072",5/17/2023,"RT @updatesmyj: 🧚| Entrevista de Julieta para @filonewsOK en los Premios Gardel✨
https://t.co/T4vokq3RtH",joy,0.001912406412884593,0.0004229209152981639,0.8830260634422302,0.09195487201213837
de,"tag:search.twitter.com,2005:1658659885649674242",5/17/2023,Afortunados mis oídos por haber nacido donde nacieron e interesarse por la música proveniente de la grisácea y fría… https://t.co/p11crRFLX6,others,0.33896923065185547,0.000247697695158422,0.7740512490272522,0.00032179191475734115
de,"tag:search.twitter.com,2005:1658641226881544192",5/17/2023,"RT @SputnikMundo: El tiempo del dólar como principal divisa ""está llegando a su fin"" https://t.co/Koj6YtDH7t https://t.co/wtI6dtHdNn",others,0.4748477637767792,0.0008933744975365698,0.0076262466609478,0.7918201684951782
de,"tag:search.twitter.com,2005:1658644872990191617",5/17/2023,"RT @RafaHerreraACV: ☝️ Interesante propuesta de para ventilación mecanica en RCP
1️⃣. PEEP ""0"" 
2️⃣. VT 8 ml/kg (Fio2 100%)
3️⃣. FR de 10…",others,0.15507471561431885,0.0011739239562302828,0.7636693120002747,0.0021496356930583715
de,"tag:search.twitter.com,2005:1658688673238618112",5/17/2023,RT @agendanacionalc: Delegadas y delegados de organzaciones campesinas llegan hoy a Bogotá para presentar su propuesta de Acto Legislativo…,joy,0.009857340715825558,0.00032250292133539915,0.9711098670959473,0.004858735948801041
de,"tag:search.twitter.com,2005:1658675811837149184",5/17/2023,"RT @agusch00: No te pierdas esta rico trío después del partido con amigos🔥🤤😋
RT si te gustaría jugar un partido con nosotros😏😏
https://t.co…",joy,0.01134986151009798,0.0003210200520697981,0.9970272183418274,0.0007728960481472313
de,"tag:search.twitter.com,2005:1658663528398569474",5/17/2023,"RT @Elisa_Rosalesv: Partidos moribundos y ONGs de “derechos humanos”, ustedes sigan defendiendo a los asesinos, nosotros seguiremos protegi…",others,0.11445394903421402,0.0004559480003081262,0.002380955731496215,0.00533119635656476
de,"tag:search.twitter.com,2005:1658663313230684163",5/17/2023,"RT @hernan_sr: Este video vale oro 
En el 2020 la misma Ximena Rincón hizo un punto de prensa muy ""enojada"" para hablar de la ""inmoralidad""…",others,0.07228808104991913,0.0004337600839789957,0.01595182903110981,0.02064499258995056
de,"tag:search.twitter.com,2005:1658637433938796546",5/17/2023,"RT @feriabotpy: Faltan 27 dias para el siguiente feriado
Feriado: Día de la Paz del Chaco
Fecha: lunes 12 de junio",others,0.17540967464447021,0.000724943820387125,0.6714529991149902,0.5955881476402283
de,"tag:search.twitter.com,2005:1658624151416983553",5/17/2023,RT @havagoodnite: Estoy llorando de la risa Jackson se está haciendo el picante desde que empezó el tour y a la primera que lo encara una m…,joy,0.0010730266803875566,0.0004856610903516412,0.8760876655578613,0.010856740176677704
de,"tag:search.twitter.com,2005:1658668763724623872",5/17/2023,@LAPacifiKA Cuando tengas el valor del respeto asía los demás y aprender a respetar pq lo contrario no ese cambio social,others,0.672861635684967,0.0005443087429739535,0.14789888262748718,0.008453505113720894
de,"tag:search.twitter.com,2005:1658642982189387776",5/17/2023,RT @franchiscastill: Claramente está del desgobierno traidor detrás de la agenda 2030 que sería el final de los valores cristianos en RD. #…,anger,0.9976690411567688,0.00031933202990330756,0.002344030886888504,0.97477787733078
de,"tag:search.twitter.com,2005:1658627423808651264",5/17/2023,RT @CineversoASN: OFICIAL: LOKI Temporada 2 de Marvel Studios se estrenará el 6 de octubre en Disney+. https://t.co/PuO8Z56KfK,joy,0.010757538489997387,0.00044336612336337566,0.9814165830612183,0.0366038978099823
de,"tag:search.twitter.com,2005:1658676683426222082",5/17/2023,Extraño la etapa del mundial en verano,others,0.011232967488467693,0.0003314779605716467,0.06828459352254868,0.6865564584732056
de,"tag:search.twitter.com,2005:1658641362760396800",5/17/2023,RT @rochiyito: Así es @mario_delgado @delfinagomeza y @horacioduarteo tuve que pedir cuando iban pasando 4 lonas de @AlejandraDMV por que n…,others,0.342038631439209,0.00045427048462443054,0.0033824117854237556,0.0003817458054982126
de,"tag:search.twitter.com,2005:1658626639083732994",5/17/2023,RT @RicardoAlemanMx: La capitana de la selección de Nado Artistico afirmó que fue la Fundación Telmex la que págó el viaje para el Campeona…,others,0.02742985263466835,0.0004806563083548099,0.7373105883598328,0.018041307106614113
de,"tag:search.twitter.com,2005:1658625007889653760",5/17/2023,"RT @tv_magica: Despliegue Territorial del @Mincyt_VE @Fundacite_Amaz y @MinSaludVE por orientaciones de la VicePresidenta de CyT, Salud y E…",others,0.008918862789869308,0.0004608086310327053,0.17831693589687347,0.0005904565914534032
de,"tag:search.twitter.com,2005:1658660516049371137",5/17/2023,"RT @soyisaacking: Fui a la oficina de mi jefe para pedir un aumento de salario y llevando verga me lo he ganado 🔥😱😈
https://t.co/zF4Wr4S3zN…",joy,0.09053632616996765,0.0009802925633266568,0.9721040725708008,0.010404999367892742
de,"tag:search.twitter.com,2005:1658647163491024897",5/17/2023,RT @ArianyelisRodr3: Mi parte favorita del día es cuando las nubes se ponen rositas en el atardecer &lt;3&lt;3&lt;3,others,0.19734330475330353,0.0004820911563001573,0.5320718288421631,0.4991566836833954
de,"tag:search.twitter.com,2005:1658680588298076161",5/17/2023,"@lumatic_ La de papaya también me mola muchoo, si te va bien esa, yo me quedaria con la de papaya jajajajaja. La de… https://t.co/QW2qy0Rvhp",joy,0.18888749182224274,0.000743491982575506,0.9821423888206482,0.000254774815402925
de,"tag:search.twitter.com,2005:1658664101327847424",5/17/2023,COMO QUE que TOLKIEN el del señor de los anillos y el hobbit nació en 1892¿????,others,0.7391657829284668,0.035787489265203476,0.040392421185970306,0.015628773719072342
de,"tag:search.twitter.com,2005:1658643581962276864",5/17/2023,"RT @EdoWeatherman: Próximas horas.
Núcleo frío dejará 🌧️ y posibles ⛈️ en sectores de región de Atacama, Coquimbo, Valparaíso, Metropolitan…",others,0.12079057097434998,0.0004968565190210938,0.07263518869876862,0.25154295563697815
Juan,"tag:search.twitter.com,2005:1658645154847240193",5/17/2023,RT @luisantonio_r: BUENAS NOTICIAS. Juan Camilo fue localizado 🙏🏽 https://t.co/xdvBEmVbwK,joy,0.03373255953192711,0.0005959478439763188,0.9899066090583801,0.0002316429017810151
de,"tag:search.twitter.com,2005:1658659822290583552",5/17/2023,"RT @lelebtslove: - Los premios MAMA 2023 se llevarán a cabo en el Tokyo Dome (Japón) el 28 y 29 de noviembre.

c:@/kchartsmaster https://t.…",joy,0.0023106192238628864,0.0003550967085175216,0.9895713329315186,0.09161537140607834
de,"tag:search.twitter.com,2005:1658674163467288576",5/17/2023,RT @ParejaVera0: Ya llegamos a la quinta de veracruz https://t.co/ULTgV5ePm8,others,0.11836359649896622,0.0002991639485117048,0.8333539366722107,0.0017451421590521932
de,"tag:search.twitter.com,2005:1658681218299314176",5/17/2023,"RT @RNVinformativa: Estructuras del PSUV participan activamente en el despliegue de las Bricomiles
https://t.co/P4XJyvK5WN
#LeerDescoloniza…",others,0.0664653405547142,0.0008280740585178137,0.47025761008262634,0.003848862601444125
de,"tag:search.twitter.com,2005:1658630106510655488",5/17/2023,RT @Panik81: La propuesta de Ayuso en el tema de vivienda es que en cada balcón de Madrid pongan una planta. Y esta según las encuestas vol…,others,0.3435734510421753,0.0006123094353824854,0.006108981557190418,0.004842646420001984
de,"tag:search.twitter.com,2005:1658652291442909186",5/17/2023,"RT @JudithTaffur: Ayer día de la #Fibromialgia recibimos el apoyo de Autoridades muchos amigos e instituciones.
Infinitas gracias @pierinae…",joy,0.0026527768932282925,0.0002379660727456212,0.9936277866363525,0.0011872828472405672
de,"tag:search.twitter.com,2005:1658656946273021952",5/17/2023,"RT @AgusAravena29: El tema acrostico de Shakira, nos representa a nosotras las madres. Que muchas veces nos caemos y otras nos levantamos c…",others,0.0031085608061403036,0.0002477401867508888,0.02509172633290291,0.0074534122832119465
de,"tag:search.twitter.com,2005:1658658331236483073",5/17/2023,Siria: La cumbre árabe de Yeddah significará el inicio de una nueva fase de acción conjunta https://t.co/8HASHrHkSz a través de @almanarnews,sadness,0.052528273314237595,0.0004372497496660799,0.06641428917646408,0.9720211029052734
de,"tag:search.twitter.com,2005:1658642388674396160",5/17/2023,"RT @GFrondizi: Radiografía del voto dependiente de los dictadores feudales
Catamarca y la Rioja 70% empleados son publicos
En cambio caba 2…",anger,0.8665286302566528,0.00033647354575805366,0.005954031832516193,0.2555786073207855
